Time,User,Chat
14:19:11,tjehdgh63,아칼리는 이렐이 밉다..
14:19:11,관짝늪,?
14:19:13,barisahee,대놓고 말해주자 그럼
14:19:14,두리야피로가뭐니,ㄹㅇㅋㅋ
14:19:14,zxc3211,죽지만 마셈이 제일 어렵지
14:19:16,개쟤슥,미드들리면 무조건 킬이네
14:19:16,관짝늪,ㅇㅋㅇㅋ
14:19:16,limi15101510,달게 받아라..
14:19:16,버질리아2,숨만쉴거면 이렐 왜함
14:19:16,송창식,그거못한다고 ㅋㅋ
14:19:17,알로에카리,아칼리 살짝 꼴받음
14:19:18,고혁수,이렐있는데 조합이 어케 더좋음?
14:19:18,연잉군의간장게장,무섭네요
14:19:18,barisahee,이렐은 그게 안된다고 당당하게 말하자
14:19:18,qwzxt15,계속싸면 겜짐ㅋㅋ
14:19:19,콩쥐팥쥐괴물쥐,쟤 이렐안해서 몰라요 ㅋㅋ
14:19:20,fatato100,그냥 더 싼다고 솔직하게 말하자
14:19:22,hdk0918,이렐리아는 반반이 없다고
14:19:22,시켜줘손인욱명예소방관,상대가 롤의 신인데 어캐 되냐고 아ㅋㅋ
14:19:22,돈게이츠,진짜 팀으로 만날떄는 개짱나는데 방송볼때는 재밌네 ㅋㅅㅋ
14:19:23,phenixral,쟤 이렐안해서 몰 ㅡㅁ
14:19:26,mbh5614,그래서 아칼리는 이렐을 안하나봐요 ㅇㅇ;
14:19:27,약속지키는티나,ㄹㅇ 쓰레기챔
14:19:27,여친급한사람,그게 도면 이게 롤이냐
14:19:29,지로123,이렐을 골랏는데 그게 어케되냐고 ㅋㅋ
14:19:30,렌게는연꽃,그건 그마도 못지킨다고ㅋㅋ
14:19:34,sunrisesunpillar,몸으로 보여주져 어렵다는걸
14:19:34,알로에카리,캬
14:19:34,kkkang1,왜안돼
14:19:35,barisahee,캬
14:19:36,암컷타락수치조교,이렐한테 죽지만말아라? 죽어라가 낫지
14:19:38,관짝늪,이야
14:19:38,돌하르방1,StinkyCheese StinkyCheese StinkyCheese
14:19:39,연기법,옿
14:19:39,뭐냐고1,어캐땃노
14:19:39,엘보코로나,킹칼리 캐리
14:19:40,숙취가안풀려,아칼리 잘한다 ㄹㅇ
14:19:41,아캅스9999,갑자기 형
14:19:41,돈게이츠,형이되버린 아칼리
14:19:42,donaneech0,역시 팤시안
14:19:42,kf94blackmask,아칼리 대박
14:19:43,wnsrbs456,퀸칼리
14:19:44,allthingsgamez,아 칼리형~
14:19:46,barisahee,루시안도 왔네?
14:19:47,관짝늪,이야 ㅋㅋ
14:19:47,조자리뽕가리,flash
14:19:47,스뛜스,웬일이래 미드를 다하고
14:19:48,barisahee,ㅁㄷㅊㅇ
14:19:48,연기법,빛칼리
14:19:48,yoon0264,왓?
14:19:49,z_coaster,ㄲㅂ
14:19:50,알로에카리,ㅠㅠ
14:19:50,soninuki7,ㄲㅂ~
14:19:51,yoon0264,어캐죽음
14:19:51,hdk0918,아칼리는 이렐이 밉다
14:19:52,sunrisesunpillar,맛있어?
14:19:52,관짝늪,ㅠㅠ
14:19:53,환타찌개,달게받아라
14:19:53,qwzxt15,루시안까지
14:19:54,돈게이츠,너같은 동생둔적없어
14:19:55,지로123,오빠 방금 플레쉬 발음 너무 섹시했어요
14:19:56,qkrwhddndkrwlf,응 미드갭이야 ㅋㅋ
14:19:57,알로에카리,이제 누누 내려온다
14:19:57,barisahee,루시안까지 왔으니 컽
14:19:57,버질리아2,아칼리 잘하긴 한다
14:19:57,스유와혀로,싱글벙글
14:19:57,zxc3211,달다;;
14:19:57,황정우,쓰레기미드 ㅠ
14:19:58,이렐피오라키보드박살장인,파밍 개꿀
14:19:58,고맙습니다감사합니당,아칼리는 파카가 밉다..
14:19:58,숙취가안풀려,맛있다
14:19:59,버럭신,아칼리는 이렐이 밉다..
14:19:59,관짝늪,당신이 죽였어 ㅠㅠ
14:20:00,저그질럿,스토리 맛있다
14:20:00,tjdtndlwld,달아요~
14:20:00,예방주사,달아?
14:20:01,흐아아아아엉,아칼리는 이렐리아가 밉다
14:20:02,qwzxt15,루시안 언제올라갔데
14:20:02,진지엄격근엄,맛있어?
14:20:02,크어앙,또 욕심부리네
14:20:03,숙취가안풀려,달다 달어
14:20:03,연기법,아칼리는 이렐이 밉다
14:20:04,이어없섮,달다...
14:20:04,조공플레이,달다 달어
14:20:04,꼰꼰꼰,똥 퍼진다 ㅋㅋㅋ
14:20:06,이렐피오라키보드박살장인,님 죽은거아님?
14:20:06,개재석사랑해,굴려요~
14:20:07,문과입니다,목좀 축이자고
14:20:07,너랑나랑은지금은안돼,맛있어?
14:20:10,콩쥐팥쥐괴물쥐,정확하게 보셨어요
14:20:11,barisahee,알고 죽는 이렐
14:20:11,이렐피오라키보드박살장인,ㅋㅋㅋㅋ
14:20:12,조자리뽕가리,선견지명 ㄷㄷ
14:20:12,도파의블루카드,원격조종 ㅋㅋ
14:20:14,블링블링이즈종혁,정확하네요
14:20:14,z_coaster,저저
14:20:15,qwzxt15,갱킹에 취약한사람
14:20:20,barisahee,워워
14:20:21,이렐피오라키보드박살장인,ㅋㅋㅋㅋㅋㅋㅋ
14:20:22,야래향,엄
14:20:22,문도균,컽
14:20:22,숙취가안풀려,ㅠㅠ
14:20:25,uyou6,전선을 돌파해!
14:20:26,hdk0918,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
14:20:26,눈이사르륵,너무 들어갓다
14:20:26,오이싫어,ㅠㅠ
14:20:27,이렐피오라키보드박살장인,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
14:20:28,yoon0264,힝9
14:20:28,barisahee,알잖아 이렐이라는거
14:20:28,돈게이츠,ㅋㅋㅋㅋㅋ
14:20:28,Dopakalo,ㅋㅋ
14:20:28,개카팬,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
14:20:28,진지엄격근엄,엄
14:20:29,버질리아2,표적수사 집요하네요
14:20:29,김해코인판절대강자김찬호,ㅋㅋㅋㅋㅋㅋㅋ
14:20:29,알로에카리,되는게 없어ㅋㅋ
14:20:29,뭐냐고1,누누빡고순데?
14:20:29,이어없섮,091 가나요 ?
14:20:30,암컷타락수치조교,아칼리는 이렐이 밉다
14:20:30,관짝늪,ㅋㅋ
14:20:30,돈게이츠,ㅋㅋㅋㅋㅋㅋㅋㅋ
14:20:30,초고교급파카의여동생,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
14:20:30,버럭신,051ㅋㅋㅋㅋㅋㅋㅋㅋ
14:20:30,mnmmnm1234,또 너야?
14:20:31,barisahee,이게 이렐이라구
14:20:31,우엥엥엥엥,컽1ㅋㅋ
14:20:32,크어앙,조합좋으니깐 안죽는선에서 파밍좀...
14:20:32,만듀국,저격할떄만 강해지는 남자
14:20:32,롤갤아이돌이재슥,051 ㄷㄷ
14:20:32,uyou6,ㅋㅋㅋ
14:20:32,sejongheo,엄렐리아
14:20:33,kxxz1223,부산 이렐
14:20:33,solrefa,왜케 흥분하시나요
14:20:34,donaneech0,아칼리는... 이렐이...
14:20:34,이어없섮,091 하면 만원 ~
14:20:34,재규어는빠르다,ㅋ
14:20:34,hdk0918,051은 좀
14:20:35,환타찌개,ㅋㅋ
14:20:35,너랑나랑은지금은안돼,아칼리는 파카가 밉다!
14:20:35,버럭신,051 051 051 051 051 051 051 051 051 051 051 051
14:20:35,쥐신,ㅋㅋ
14:20:36,파카를입은손인욱,노딜이네
14:20:37,알로에카리,아칼리 꼴받음
14:20:37,돈게이츠,세상에서 제일 잘하는 051 이렐리아
14:20:38,수소혜,누누 오늘도 저격이네 ㅋㅋㅋ
14:20:38,거리낌없이무지잘빠는사람,그브 잘못임
14:20:38,앙런,누누를 밴하시는게 어때요
14:20:38,이렐피오라키보드박살장인,아칼리는 얼마나 화가날까
14:20:38,관짝늪,10분 5데스 ㄷㄷ
14:20:39,듣기좋은말만해주는사람,이 사람은 왜
14:20:39,염화철,허허
14:20:39,야래향,부산ON
14:20:39,뭐냐고1,"훠훠,,,,"
14:20:39,프랜차이즈,ㅎㅎ
14:20:40,amunt,부산 이렐리아
14:20:41,이어없섮,부산 on
14:20:41,allthingsgamez,팀원은 이렐이 밉다
14:20:41,fatato100,051이 어디야?
14:20:41,데리야끼만두,안죽는선에서..
14:20:43,z_coaster,괄약근 열린 남자
14:20:43,두리야피로가뭐니,시즌2였으면 이겼음
14:20:45,개카팬,051이렐리아 중에서 가장 잘하는거임 ㅋㅋ
14:20:45,블링블링이즈종혁,아까 괴물지 팰떄는 ㅈㄴ게쌔보였는데
14:20:45,ratherflame00,캡쳐 on
14:20:45,phenixral,흐어흐어
14:20:46,숙취가안풀려,오
14:20:47,아캅스9999,오늘 에이다리가 좀 심하네요
14:20:48,sksmstjdqls5597,누누 진짜 개 날먹이네요 ㅇㅇ
14:20:48,돈게이츠,051이렐리아중 제일 잘하는중
14:20:48,rkdmfdirn1026,안타까운 상황이네요
14:20:48,메로나나,허허
14:20:49,뭐냐고1,이거좋다
14:20:49,알로에카리,똥 치우는 중
14:20:49,수소혜,팀이 잘해준다
14:20:50,김찬호세상을놀라게하다,피오라가 못함
14:20:50,tjdtndlwld,9분의 5의 남자
14:20:50,이어없섮,부산으로 이사가시나요
14:20:51,버럭신,팀원들 개잘하네
14:20:51,고맙습니다감사합니당,캬
14:20:52,godlfhd,051 부산이느
14:20:52,solrefa,이렐 빼고 다 잘하네요 ㅋㅋㅋ
14:20:52,sunrisesunpillar,'먼저싸기'에 정신차린 팀원들
14:20:53,때리지마세요ㅠㅠ,허허
14:20:54,yoon0264,사실 탑뺴고 다 잘됨
14:20:54,지이이씨,탑끼리 쌍으로ㅋㅋ
14:20:54,크어앙,데시지분율 65%네
14:20:55,soninuki7,보이지않는 어시스트네요
14:20:56,uyou6,팀 개잘해
14:20:56,도파의블루카드,누누가 잘하네요
14:20:56,초고교급파카의여동생,그브가 캐년갓네
14:20:56,phosphophyllite05,ㅋㅋㅋㅋㅋ ㅋㅋㅋ
14:20:57,qkrwhddndkrwlf,한명 빼고
14:20:57,걸음아나살려라,051
14:20:57,버질리아2,팀원들이 각성했네요 ㅇㅇ;
14:20:58,allthingsgamez,부산 ㅇㅈㄹㅋㅋㅋㅋㅋ
14:20:59,저그질럿,갱을 다 받아낸 이렐의 캐리네요 ㅇㅇ
14:21:00,godlfhd,051 부산 상암자이렐
14:21:00,라면에마늘쫑쫑,먼저싸기 ㄷㄷ
14:21:00,barisahee,051 : 텔 되요
14:21:01,z_coaster,먼저싸기로 경각심 줘버렸네
14:21:01,레오랄로파카프리오,!업타임
14:21:01,븨고갤러,그브는 이렐이 밉다
14:21:01,싹둑,방송 업타임: 3 시간 25 분 06 초
14:21:02,sktjfhs99,너구리없는 담원이네
14:21:03,kkkang1,아칼리는 이렐이 정말정말 밉다
14:21:04,wds3696,버스타겠다
14:21:04,ai1ll,이건 누구때문에 지고있는건가요?
14:21:06,관짝늪,ㄹㅇㅋㅋ
14:21:07,stellar945,버스가 아니라 먼저싸기입니다
14:21:10,이어없섮,명품도구..
14:21:11,크어앙,와
14:21:12,숙취가안풀려,바텀 개잘해
14:21:13,재수맨,막내가 되어버린..
14:21:13,soninuki7,베릴 ㄷㄷ
14:21:14,solrefa,응원형 탑솔러
14:21:14,amunt,ㅁㅁ
14:21:14,콩쥐팥쥐괴물쥐,캬..
14:21:14,Paul6924,너만 훌륭하면 될 것같아요!
14:21:14,도파의블루카드,누누가 공좀굴리네
14:21:16,수소혜,고수
14:21:16,이어없섮,버스나 타죠?
14:21:16,개카팬,ㄷㄷ
14:21:17,이렐피오라키보드박살장인,이렐혼자 못하네
14:21:17,콩쥐팥쥐괴물쥐,명품도구
14:21:18,꿈판,ㅁㅁ
14:21:18,관짝늪,파카빼고 다 잘하네 ㄷㄷ
14:21:19,알로에카리,루이비통 쓰레쉬 ㄷㄷ
14:21:19,kyle9072,이분 왜 똥싸고있죠?
14:21:21,조공플레이,안전벨트 꽉 메죠
14:21:21,롤갤아이돌이재슥,미드만 잘하면 되는데....
14:21:22,너랑나랑은지금은안돼,ㅋㅋㅋㅋㅋㅋ
14:21:22,이어없섮,그건 니가...
14:21:23,rkdmfdirn1026,파카님도 장난아니에요
14:21:23,아캅스9999,장난 아닌데?
14:21:24,댁스,그건..
14:21:24,amunt,ㅌㅊㅇ
14:21:24,버질리아2,왜 그러냐면..
14:21:26,mnmmnm1234,님이 문제아닐까요
14:21:26,흐아아아아엉,이게 바로 먼저 싸기인가요?
14:21:26,alstjrdl97,진짜 원딜이 아니잖아요
14:21:26,야래향,ㅌㅊㅇ ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
14:21:26,블랙넛,ㅌㅊㅇ
14:21:27,초고교급파카의여동생,"그건,,"
14:21:27,블링블링이즈종혁,그건...
14:21:27,qwzxt15,님이 원딜이니까요 ㅋㅋ
14:21:28,알로에카리,저걸 사네
14:21:28,수소혜,살았네
14:21:29,아이이잉,살앗네
14:21:29,sejongheo,네~
14:21:29,숙취가안풀려,와
14:21:30,barisahee,그래서 텔은 언제 타줌?
14:21:30,gotop456,원딜이 문제일지도?
14:21:30,지로123,유연한 남탓
14:21:31,토끼햄스터,휴
14:21:31,엘보코로나,황 칼 리
14:21:31,블랙넛,이걸 살아 ?
14:21:32,allthingsgamez,왜 그러냐면.........
14:21:32,두리야피로가뭐니,룰루만 찾으시잖아요
14:21:32,야래향,ㄷㄷ 개잘해
14:21:32,여친급한사람,아까 붙여줬는데?
14:21:33,김찬호세상을놀라게하다,아펠 어케 살앗냐
14:21:35,sgtangtang,이판에 형든 많네 ㅋㅋㅋ
14:21:36,숙취가안풀려,ㄴㅇㅅ
14:21:36,이렐피오라키보드박살장인,아
14:21:37,tjehdgh63,탑에서 업보를 너무쌓음
14:21:38,콩쥐팥쥐괴물쥐,아쉽다
14:21:39,블랙넛,ㄲㅂ;
14:21:39,데리야끼만두,ㄲㅂ
14:21:39,z_coaster,와
14:21:40,롤갤아이돌이재슥,ㄲㅂ
14:21:40,관짝늪,이야
14:21:40,토끼햄스터,까비스
14:21:40,엘보코로나,칼 리
14:21:41,치꼬탕,나이스흐흐
14:21:44,수소혜,팀이잘해주네
14:21:47,amunt,그브는 이렐이 밉다
14:21:50,sejongheo,ㅌㅊㅇ
14:21:50,qwzxt15,이렐 불구인데
14:21:50,관짝늪,쓰레기미드..
14:21:51,barisahee,방관형 미드라이너
14:21:51,버질리아2,그브 붐
14:21:51,알로에카리,못난 탑이라 미안해 ㅠㅠ
14:21:53,환타찌개,ㅋㅋ
14:21:53,야래향,당신이 죽였어
14:21:53,phosphophyllite05,ㅋㅋㅋㅋㅋ
14:21:53,파카를입은손인욱,컽
14:21:54,wnsrbs456,절대 안 되지 않나
14:21:54,hdk0918,우왕좌왕
14:21:54,댁스,무수히 찍힐 미드핑
14:21:55,시이이이잉기,051ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
14:21:55,kmh6428,그러면 밸런스가 안 맞으니까
14:21:56,barisahee,멀뚱멀뚱
14:21:56,gotop456,0 5 1 이렐이라고
14:21:56,allthingsgamez,총든 강도 무섭다
14:21:58,z_coaster,정글도 싸버리네
14:21:58,rodlswjdqh89,051
14:21:58,sktjfhs99,캐니언이 아니라 개년이네
14:21:59,슈루루룩,탈진박고 패는건 반칙아니냐고
14:22:00,qwzxt15,이렐불구라고 ㅋㅋ
14:22:01,초고교급파카의여동생,그브는 이렐이밉다
14:22:01,이렐피오라키보드박살장인,아군만 당했습니다
14:22:01,엘보코로나,아칼리 조커되기 직전
14:22:03,두리야피로가뭐니,내 잘못은 아닌 듯 함
14:22:04,대가리깨져도전광철,루시안한테 겁대가리없이 달려가는 그브 컽
14:22:04,kswind1,방관 이렐리아
14:22:05,barisahee,우왕좌왕
14:22:05,롤갤아이돌이재슥,데스지분 5할
14:22:06,블링블링이즈종혁,근데 진짜 비겁하네 루시안도 모자라서 탈진까지드네
14:22:07,파카_9999,내 잘못은 아닌 듯 함
14:22:08,관짝늪,아칼리는 울고있다..
14:22:12,암컷타락수치조교,와 미드 정말 쓸모없다
14:22:14,sejongheo,이렐들고 하는게 뭔가요
14:22:15,이렐피오라키보드박살장인,간보기 on ㅋㅋㅋ
14:22:17,시이이이잉기,아칼리 조커 돼서 뉴스 나오기 하루 전
14:22:17,후잉맨9,미드의 무게 아시겠나요?
14:22:21,will_sue_u_smday,없다고 생각해야했는데ㅠㅠ
14:22:21,barisahee,아니 근데 왜 파카를 미드 세우냐고!
14:22:24,버질리아2,한번만 더죽으면 아칼리 패드립 발사하겠네요
14:22:24,관짝늪,미드의 무게가 너무 무겁네요
14:22:26,barisahee,파카 미드 못하는데
14:22:29,숙취가안풀려,피오라 매섭네
14:22:31,초고교급파카의여동생,이렐은 원래 망하면 죽으면서 풀어야함
14:22:32,일안하는사람,미드못하는사람특)어디갈지 갈피를 못잡음
14:22:34,아설,탑유저신데 미드가 걸려서 아쉽네요..
14:22:35,barisahee,파카는 로밍을 몰라
14:22:35,soninuki7,루시안이 탈진드는건 반인륜적이지 ㅋㅋ;;
14:22:38,kdh1006,탑이나 하시죠 선생님
14:22:38,이렐피오라키보드박살장인,ㄲㅂ
14:22:39,박스7개,ㄲㅂ
14:22:39,알로에카리,조조될뻔
14:22:40,롤갤아이돌이재슥,ㅗㅜㅑ
14:22:40,메로나나,ㄲㅂ
14:22:40,lgh1003,1.5배잘해야되는데 ㅠ
14:22:40,슈루루룩,ㅋㅋㅋㅋ
14:22:40,관짝늪,ㅋㅋ
14:22:41,rlaaudgus0109,!업타임
14:22:41,뒤파루스,부산인 파카
14:22:41,qwzxt15,파카 미드세워두면 계속 갱당해서안됨
14:22:42,환타찌개,ㅋㅋ
14:22:42,싹둑,방송 업타임: 3 시간 26 분 46 초
14:22:42,hdk0918,뭐가 계속 오네
14:22:43,파카를입은손인욱,파티하네
14:22:43,mbh5614,몰왕나와서 사기 몇번치면 다복구됨
14:22:45,이렐피오라키보드박살장인,또 뒤질뻔 ㅋㅋㅋ
14:22:45,시이이이잉기,만만한게 미드 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
14:22:45,하이루22,소문난 맛집 ㅋㅋ
14:22:46,두리야피로가뭐니,살발하네
14:22:47,phosphophyllite05,아이고야
14:22:53,관짝늪,거의 한방컷이네요
14:22:54,박스7개,컽
14:22:55,슈루루룩,버티면
14:22:56,fancyart47,아칼리는 이렐이 밉다..
14:22:57,야래향,한방이네요
14:22:59,버질리아2,오?
14:23:00,숙취가안풀려,캬
14:23:00,알로에카리,캬
14:23:01,도파의블루카드,미드가 맛집이네
14:23:01,콩쥐팥쥐괴물쥐,오옹
14:23:02,barisahee,캬
14:23:02,박스7개,킬초;
14:23:02,hdk0918,캬
14:23:03,새벽밤하늘별빛,캬
14:23:03,z_coaster,카트
14:23:04,퇴물도살쟈,캬
14:23:04,이렐피오라키보드박살장인,킬초on
14:23:04,재수맨,오 ?
14:23:04,개카팬,캬
14:23:04,저그질럿,캬
14:23:04,숙취가안풀려,ㅠㅠ
14:23:05,용사의일격,캬
14:23:05,kgr99p,캬
14:23:05,염화철,캬
14:23:05,tjdtndlwld,캬
14:23:06,알로에카리,그러나...
14:23:06,롤갤아이돌이재슥,킬초
14:23:06,이렐피오라키보드박살장인,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
14:23:06,yoon0264,킬초 ㄷㄷ
14:23:07,어무주무시쿠상,"망한이랠은 잘큰 서폿보다 쓸모없다는데 증명할ㄷ,ㅅ"
14:23:07,allthingsgamez,캬
14:23:07,hdk0918,ㅋㅋㅋㅋㅋ
14:23:07,야래향,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
14:23:07,시이이이잉기,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
14:23:07,두리야피로가뭐니,캬
14:23:07,초고교급파카의여동생,캬
14:23:07,barisahee,킬초
14:23:08,문도균,캬
14:23:08,너랑나랑은지금은안돼,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
14:23:08,만듀국,캬
14:23:08,박스7개,킬초하고 바로 박아버리기
14:23:09,oz_oz99,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
14:23:09,용사의일격,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
14:23:09,하이루22,다굴 ㅋㅋ
14:23:10,버럭신,킬초 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
14:23:10,새벽밤하늘별빛,최악에서 최선
14:23:10,관짝늪,킬초 on
14:23:11,야래향,다몰려오넼ㅋㅋㅋㅋㅋㅋㅋㅋ
14:23:11,Gpzp2,킬초엿구여 ㅋㅋㅋㅋ
14:23:11,이러재2,잘한다 싶더니만
14:23:12,tjdtndlwld,이걸 따네
14:23:12,sejongheo,킬초 ㅋㅋ
14:23:12,파카를입은손인욱,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
14:23:12,알로에카리,쓰레쉬까지....
14:23:13,이렐피오라키보드박살장인,바로 300원 헌납
14:23:13,모야모야모야아아,쓰레쉬 죽임 ㅋㅋ
14:23:14,시이이이잉기,귀신같이 킬초 후 던짐
14:23:15,아캅스9999,표적수사 레전드네요
14:23:15,kogumamuchim,쓰레쉬 봉변
14:23:16,phenixral,팤재앙
14:23:17,착한말쓰새요,다몰려와버렸네요 ㅠㅠ
14:23:17,문도균,지금이야!
14:23:18,예방주사,완전 맛집이네
14:23:18,앙김옥지주는나무,쓰레쉬는 이렐이 밉다..
14:23:18,뭐냐고1,조조된거같네요
14:23:20,will_sue_u_smday,맛있게 죽는법!
14:23:20,숙취가안풀려,아칼리 !!
14:23:20,초고교급파카의여동생,당신이죽엿어
14:23:22,슈루루룩,아칼리인척 해주고
14:23:22,임현빈이라능,괴물쥐 도파 파카 누굴봐야하는것인가
14:23:23,알로에카리,황족 ㄷㄷ
14:23:23,크어앙,진짜 아칼리가 다하네
14:23:23,barisahee,나이스형 미드라이너
14:23:24,jssj0305,!업타임
14:23:24,만듀국,개쎄네
14:23:24,hdk0918,아칼리가 파카지?
14:23:25,롤갤아이돌이재슥,나이스형 미드라이너
14:23:25,qwzxt15,아칼리 개잘하네
14:23:25,kgr99p,프로팤전러 ㄷㄷㄷ
14:23:25,박스7개,파카님 아칼리 잘하시네
14:23:26,solrefa,이번판 나이스를 몇번 외쳣는지 아시나요
14:23:27,김해투어가이드김찬호,팤칼리 ㄷㄷ
14:23:27,kimhuisu1,이분 왜 용맹한 탑래이너에서 허접한 미드래인으로 넘어오셨나요?
14:23:28,야래향,응원형 미드라이너
14:23:28,저그질럿,상대스킬을 다뺀 이렐의 캐리네요 ㅇㅇ
14:23:28,블링블링이즈종혁,누누노플이요
14:23:28,싹둑,방송 업타임: 3 시간 27 분 29 초
14:23:29,qwzxt15,아칼리는 그마가겠다
14:23:30,착한말쓰새요,보이지않는 어시스트 한가득
14:23:31,염화철,와
14:23:31,숙취가안풀려,미쳫ㅆ다 ㄹㅇ
14:23:32,soninuki7,캬
14:23:32,두리야피로가뭐니,또 너냐 김허수?
14:23:32,lgh1003,캬
14:23:32,파카를입은손인욱,와
14:23:32,fancyart47,캬
14:23:32,크어앙,아칼리 미쳤다 미쳤어
14:23:34,관짝늪,미친
14:23:34,scsc0385,아칼리 느낌있네
14:23:34,데리야끼만두,보이지않는 어시 ㄷㄷ
14:23:34,amunt,쇼메 ㄷㄷ
14:23:35,버질리아2,와 팤칼리 미쳤네 ㄷㄷ
14:23:35,알로에카리,따봉
14:23:35,용사의일격,캬
14:23:36,문과입니다,잘한다
14:23:37,박스7개,1따봉
14:23:37,숙취가안풀려,쌋다
14:23:37,yoon0264,진짜 알짜딜만 넣네
14:23:37,아무생각없는놈,따봉
14:23:38,barisahee,따봉형 미드라이너
14:23:39,qwzxt15,아칼리 시즌말 빡겜이네
14:23:39,allthingsgamez,황칼리 든든하다!
14:23:39,언더아머입고싶은헬린이,아칼리가좀 치네요 선생님
14:23:40,이렐피오라키보드박살장인,1-6-1의 따봉
14:23:40,아이이잉,대저방부의 부
14:23:40,환타찌개,161 따봉
14:23:41,암컷타락수치조교,쇼메이커.. 너야?
14:23:41,관짝늪,0.7 쇼메 ㄷㄷ
14:23:41,Gpzp2,이렐리아가 다햇다
14:23:42,wnsrbs456,프로지망생인가
14:23:42,시이이이잉기,이게 팤칼린가?
14:23:42,kkkang1,아~심하네~
14:23:42,버럭신,팤칼리 ㄷㄷㄷㄷ
14:23:43,야래향,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
14:23:43,Choero,161로 이기기
14:23:43,재수맨,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
14:23:43,황정우,이게 세기말게임?
14:23:44,용사의일격,보이지 않는 어시가 있네요 선생님
14:23:44,fancyart47,저 아칼리가 파카님인거죠?
14:23:46,스밀,"파카의 따봉을 받은 자 "" 아칼리 """
14:23:46,gotop456,와 이렐이 1 6 1 인데 팀 스코어가 이기고있네
14:23:46,msgun3746,161식따봉
14:23:47,토끼햄스터,거기서 패시브 안터치네 ㅋㅋ
14:23:47,wjddml87,따봉형 탑라이너
14:23:47,약속지키는티나,이렐은 진짜 쓰레기 챔이네요
14:23:49,Kksji0529,포x스선정 가장빡치는 우리팀
14:23:49,환타찌개,<< 못하는아칼리
14:23:49,도파의블루카드,아칼리 ㅋ
14:23:50,초고교급파카의여동생,우물 따봉형 탑라이너
14:23:52,야래향,<<<<<<<
14:23:52,팤숭이,역시 파카 아칼리도 잘하네
14:23:53,도파의블루카드,잘한다
14:23:53,어무주무시쿠상,3성 블루 고연포 아칼리 ㄷㄷㄷㄷ
14:23:55,youngsoon79,이제 왔는데 이분 왜 1/6/1 인가요
14:23:56,염화철,수듄
14:23:56,lgh1003,ㄹㅇㅋㅋ
14:23:57,kimhuisu1,이분 왜 용맹한 탑래이너에서 허접한 미드래인으로 넘어오셨나요??
14:23:57,뭐냐고1,따가랐다
14:23:57,진지엄격근엄,<<<<<<
14:23:58,도름,161 이렐 : 급행이요
14:23:59,시켜줘손인욱명예소방관,저격방플해도 이정도면 걍 이겼네요
14:23:59,로각좁,1/6/1 : 알아버렸어
14:23:59,알로에카리,네~
14:24:00,시이이이잉기,파카 아칼리 장인이었음?
14:24:00,아캅스9999,최소 그마 이상?
14:24:01,김해투어가이드김찬호,따가라따
14:24:01,관짝늪,미드의 자격이 있네요
14:24:01,jsw08091,본인 수준은요?
14:24:03,하이루22,본인 수준도 알았으면 좋겠네요
14:24:04,지로123,우리미드는 161인걸요
14:24:05,싯발이게왜맞노,아칼리도 161이렐보고 알거같아요
14:24:05,안홍록,161의 수준
14:24:05,yoon0264,아까 이렐 못한다고 뭐라했잖아..
14:24:05,오이싫어,보는눈만 있으시네요
14:24:06,solrefa,블리치 대사 같네 ㅋㅋ
14:24:06,염화철,?
14:24:06,sunrisesunpillar,아칼리도 이렐을 눈치채고 그러는게 아닐까요
14:24:06,크어앙,??
14:24:07,stellar945,부캐네요
14:24:07,이렐피오라키보드박살장인,1/6/1: 딱알아버림
14:24:08,jinoish,알아버렸다 미드의 수준
14:24:08,야부링,아칼리는 우리탑수준을 알았겠지
14:24:08,ai1ll,와 역시 파카님 아칼리도 잘하시네요 너무 멋지다
14:24:08,로각좁,?
14:24:08,jssj0305,?
14:24:08,기갑수색행정병,이게 마스터?
14:24:08,박스7개,?
14:24:08,김해투어가이드김찬호,?
14:24:09,lgh1003,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
14:24:09,h1k1m4n,?
14:24:09,퇴물도살쟈,?
